,pnName,eqpName,perfId,ymdms,volTage,amPere,arPower,atvPower,ratPower,pwFactor,accruePower,voltagerS,voltagesT,voltagetR,temperature
19,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001011,227.993,0.366,73692,3170,4294890000,10,2124950,395.063,394.895,393.643,21.696
20,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001036,228.022,0.367,73295,3568,4294890000,10,2124950,395.193,394.946,393.792,21.696
21,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001126,228.035,0.368,73845,3538,4294890000,10,2124950,395.271,394.968,393.839,21.696
22,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001151,227.99,0.366,73585,3445,4294890000,10,2124950,394.878,394.89,393.598,21.696
23,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001216,227.84,0.367,73917,3378,4294890000,10,2124950,394.845,394.63,393.589,21.696
24,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001241,227.94,0.367,73538,3636,4294890000,10,2124950,395.313,394.804,393.643,21.696
25,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001306,227.94,0.367,73538,3636,4294890000,10,2124950,395.313,394.804,393.643,21.696
26,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001356,228.149,0.365,73279,3393,4294890000,10,2124950,395.339,395.166,393.666,21.696
27,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001421,228.149,0.365,73279,3393,4294890000,10,2124950,395.339,395.166,393.666,21.696
28,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001446,228.096,0.367,73670,3553,4294890000,10,2124950,395.199,395.074,393.654,21.696
29,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001511,228.174,0.367,73910,3724,4294890000,10,2124950,395.382,395.209,393.787,21.696
30,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001536,228.071,0.369,74446,3585,4294890000,10,2124950,395.36,395.031,393.619,21.696
31,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001626,228.291,0.368,73908,3513,4294890000,10,2124950,395.311,395.412,393.88,21.696
32,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001651,228.359,0.368,74569,3640,4294890000,10,2124950,395.211,395.529,393.631,21.696
33,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001717,228.105,0.366,73856,3445,4294890000,10,2124950,395.363,395.089,393.48,21.696
34,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001742,228.319,0.367,73992,3759,4294890000,10,2124950,395.496,395.46,393.941,21.696
35,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001807,228.319,0.367,73992,3759,4294890000,10,2124950,395.496,395.46,393.941,21.696
36,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001857,228.63,0.368,73717,3374,4294890000,10,2124950,395.895,395.999,394.502,21.696
37,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001922,228.685,0.366,73721,3445,4294890000,10,2124950,395.751,396.094,394.516,21.696
38,PA-A-30_판넬PC,2층203호냉난방기,300,20210309001947,228.538,0.367,73711,3412,4294890000,10,2124950,396.04,395.839,394.681,21.696
39,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002012,228.456,0.367,74170,3313,4294890000,10,2124950,395.838,395.697,394.656,21.696
40,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002037,228.746,0.368,74161,3474,4294890000,10,2124950,396.13,396.2,394.712,21.696
41,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002127,228.591,0.366,73898,3312,4294890000,10,2124950,395.796,395.931,394.334,21.504
42,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002152,228.396,0.366,74563,3522,4294890000,10,2124950,395.703,395.593,394.284,21.504
43,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002217,228.396,0.366,74563,3522,4294890000,10,2124950,395.703,395.593,394.284,21.504
44,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002242,228.504,0.367,74390,3579,4294890000,10,2124950,395.768,395.781,394.263,21.696
45,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002307,228.504,0.367,74390,3579,4294890000,10,2124950,395.768,395.781,394.263,21.696
46,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002422,228.459,0.367,74435,3516,4294890000,10,2124950,395.465,395.703,394.116,21.696
47,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002447,228.578,0.368,74356,3354,4294890000,10,2124950,395.727,395.909,394.161,21.504
48,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002512,228.578,0.368,74356,3354,4294890000,10,2124950,395.727,395.909,394.161,21.504
49,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002537,228.356,0.367,74021,3385,4294890000,10,2124950,395.82,395.524,394.313,21.696
50,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002627,228.248,0.368,74181,3201,4294890000,10,2124950,395.658,395.337,394.563,21.504
51,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002652,228.277,0.368,73741,3537,4294890000,10,2124950,395.843,395.387,394.805,21.696
52,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002717,228.433,0.367,74303,3253,4294890000,10,2124950,395.453,395.658,394.102,21.696
53,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002742,228.691,0.369,74526,3572,4294890000,10,2124950,395.422,396.104,394.149,21.696
54,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002807,228.642,0.366,73906,3812,4294890000,10,2124950,395.585,396.02,394.251,21.696
55,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002857,228.422,0.367,74669,3396,4294890000,10,2124950,395.741,395.638,394.184,21.696
56,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002922,228.306,0.366,74418,3495,4294890000,10,2124950,395.457,395.438,394.355,21.696
57,PA-A-30_판넬PC,2층203호냉난방기,300,20210309002947,228.149,0.367,74301,3380,4294890000,10,2124950,395.748,395.166,394.442,21.696
58,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003012,228.317,0.366,74140,3186,4294890000,10,2124950,395.311,395.457,394.196,21.696
59,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003037,228.169,0.368,75089,3489,4294890000,10,2124950,395.723,395.2,393.877,21.696
60,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003127,228.237,0.368,74080,3263,4294890000,10,2124950,395.623,395.318,394.336,21.696
61,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003152,228.163,0.368,74513,3468,4294890000,10,2124950,395.349,395.19,394.04,21.696
62,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003217,228.153,0.366,74217,3632,4294890000,10,2124950,395.571,395.173,394.163,21.696
63,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003242,228.154,0.366,73428,3337,4294890000,10,2124950,395.656,395.174,394.104,21.696
64,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003307,228.3,0.367,74028,3356,4294890000,10,2124950,395.512,395.427,394.194,21.696
65,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003357,228.186,0.367,74358,3408,4294890000,10,2124950,395.687,395.23,394.184,21.696
66,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003422,228.186,0.367,74358,3408,4294890000,10,2124950,395.687,395.23,394.184,21.696
67,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003447,227.727,0.364,73666,3303,4294890000,10,2124950,395.45,394.435,394.066,21.696
68,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003512,228.397,0.367,74341,3544,4294890000,10,2124950,395.533,395.595,394.057,21.696
69,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003537,228.372,0.366,73839,3575,4294890000,10,2124950,395.722,395.552,394.107,21.696
70,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003627,228.273,0.367,74131,3504,4294890000,10,2124950,395.678,395.38,393.896,21.696
71,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003652,228.309,0.368,74006,3735,4294890000,10,2124950,395.427,395.443,394.016,21.696
72,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003717,228.024,0.366,74344,3268,4294890000,10,2124950,395.353,394.949,394.029,21.504
73,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003742,228.272,0.367,74918,3743,4294890000,10,2124950,395.611,395.379,394.069,21.696
74,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003807,228.208,0.367,74880,3469,4294890000,10,2124950,395.516,395.268,394.178,21.696
75,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003857,228.302,0.366,74158,3227,4294890000,10,2124950,395.348,395.431,393.87,21.696
76,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003922,228.355,0.366,74467,3676,4294890000,10,2124950,395.526,395.522,393.946,21.696
77,PA-A-30_판넬PC,2층203호냉난방기,300,20210309003947,228.26,0.366,74412,3854,4294890000,10,2124950,395.45,395.358,393.887,21.696
78,PA-A-30_판넬PC,2층203호냉난방기,300,20210309004012,228.363,0.367,73977,3289,4294890000,10,2124950,395.746,395.536,394.168,21.696
79,PA-A-30_판넬PC,2층203호냉난방기,300,20210309004037,228.542,0.368,73954,3481,4294890000,10,2124950,396.018,395.846,394.249,21.696
80,PA-A-30_판넬PC,2층203호냉난방기,300,20210309004127,228.304,0.366,73885,3181,4294890000,10,2124950,395.455,395.434,393.844,21.696
81,PA-A-30_판넬PC,2층203호냉난방기,300,20210309004152,228.369,0.366,73981,3704,4294890000,10,2124950,395.398,395.547,393.83,21.504
82,PA-A-30_판넬PC,2층203호냉난방기,300,20210309004217,228.369,0.366,73981,3704,4294890000,10,2124950,395.398,395.547,393.83,21.504
83,PA-A-30_판넬PC,2층203호냉난방기,300,20210309004242,228.512,0.368,74027,3515,4294890000,10,2124950,395.886,395.794,394.329,21.696
84,PA-A-30_판넬PC,2층203호냉난방기,300,20210309004307,228.493,0.368,74043,3157,4294890000,10,2124950,395.848,395.761,394.333,21.696
85,PA-A-30_판넬PC,2층203호냉난방기,300,20210309004423,228.704,0.369,73540,3339,4294890000,10,2124950,396.092,396.127,394.528,21.696
86,PA-A-30_판넬PC,2층203호냉난방기,300,20210309004448,228.704,0.369,73540,3339,4294890000,10,2124950,396.092,396.127,394.528,21.696
87,PA-A-30_판넬PC,2층203호냉난방기,300,20210309004513,228.744,0.366,73679,3404,4294890000,10,2124950,396.106,396.196,394.577,21.696
88,PA-A-30_판넬PC,2층203호냉난방기,300,20210309004538,228.717,0.367,73787,3321,4294890000,10,2124950,396.3,396.149,394.682,21.696
89,PA-A-30_판넬PC,2층203호냉난방기,300,20210309004653,228.805,0.367,74787,3515,4294890000,10,2124950,396.241,396.302,394.686,21.696
90,PA-A-30_판넬PC,2층203호냉난방기,300,20210309004718,228.823,0.368,75251,3351,4294890000,10,2124950,396.349,396.333,394.565,21.696
91,PA-A-30_판넬PC,2층203호냉난방기,300,20210309004743,228.86,0.367,74945,3650,4294890000,10,2124950,396.408,396.397,394.918,21.696
92,PA-A-30_판넬PC,2층203호냉난방기,300,20210309004808,228.65,0.366,74978,3339,4294890000,10,2124950,396.039,396.033,394.554,21.696
93,PA-A-30_판넬PC,2층203호냉난방기,300,20210309004923,228.646,0.368,74668,3854,4294890000,10,2124950,396.08,396.026,394.454,21.696
94,PA-A-30_판넬PC,2층203호냉난방기,300,20210309004948,228.653,0.367,74820,3544,4294890000,10,2124950,396.066,396.039,394.71,21.696
95,PA-A-30_판넬PC,2층203호냉난방기,300,20210309005013,228.653,0.367,74820,3544,4294890000,10,2124950,396.066,396.039,394.71,21.696
96,PA-A-30_판넬PC,2층203호냉난방기,300,20210309005038,228.697,0.368,73951,3231,4294890000,10,2124950,396.136,396.115,394.629,21.696
97,PA-A-30_판넬PC,2층203호냉난방기,300,20210309005153,228.737,0.366,73730,3292,4294890000,10,2124950,396.184,396.184,394.818,21.504
98,PA-A-30_판넬PC,2층203호냉난방기,300,20210309005218,228.705,0.368,74035,3514,4294890000,10,2124950,396.113,396.129,394.762,21.696
99,PA-A-30_판넬PC,2층203호냉난방기,300,20210309005308,228.574,0.366,74339,3155,4294890000,10,2124950,395.921,395.902,394.303,21.504
100,PA-A-30_판넬PC,2층203호냉난방기,300,20210309005358,228.521,0.367,74961,3480,4294890000,10,2124950,395.933,395.81,394.397,21.504
101,PA-A-30_판넬PC,2층203호냉난방기,300,20210309005423,228.634,0.368,74359,3425,4294890000,10,2124950,396.115,396.006,394.52,21.696
102,PA-A-30_판넬PC,2층203호냉난방기,300,20210309005448,228.606,0.367,74881,3642,4294890000,10,2124950,396.065,395.957,394.509,21.504
103,PA-A-30_판넬PC,2층203호냉난방기,300,20210309005513,228.307,0.368,75427,3362,4294890000,10,2124950,395.81,395.439,394.291,21.696
104,PA-A-30_판넬PC,2층203호냉난방기,300,20210309005538,228.589,0.367,75046,3244,4294890000,10,2124950,395.9,395.928,394.265,21.504
105,PA-A-30_판넬PC,2층203호냉난방기,300,20210309005653,228.54,0.368,74464,3274,4294890000,10,2124950,395.843,395.843,394.305,21.696
106,PA-A-30_판넬PC,2층203호냉난방기,300,20210309005718,228.361,0.366,73887,3745,4294890000,10,2124950,395.663,395.533,394.005,21.696
107,PA-A-30_판넬PC,2층203호냉난방기,300,20210309005743,228.356,0.367,73997,3856,4294890000,10,2124950,395.81,395.524,394.036,21.696
108,PA-A-30_판넬PC,2층203호냉난방기,300,20210309005808,228.356,0.367,73997,3856,4294890000,10,2124950,395.81,395.524,394.036,21.696
109,PA-A-30_판넬PC,2층203호냉난방기,300,20210309005923,228.647,0.367,74154,3807,4294890000,10,2124950,396.072,396.028,394.49,21.504
110,PA-A-30_판넬PC,2층203호냉난방기,300,20210309005948,228.524,0.368,74321,3097,4294890000,10,2124950,395.975,395.815,394.362,21.504
111,PA-A-30_판넬PC,2층203호냉난방기,300,20210309010013,228.576,0.368,74301,3557,4294890000,10,2124950,395.999,395.905,394.376,21.696
112,PA-A-30_판넬PC,2층203호냉난방기,300,20210309010038,228.576,0.368,74301,3557,4294890000,10,2124950,395.999,395.905,394.376,21.696
113,PA-A-30_판넬PC,2층203호냉난방기,300,20210309010153,228.625,0.368,74250,3496,4294890000,10,2124950,396.046,395.99,394.492,21.696
114,PA-A-30_판넬PC,2층203호냉난방기,300,20210309010218,228.625,0.368,74250,3496,4294890000,10,2124950,396.046,395.99,394.492,21.696
115,PA-A-30_판넬PC,2층203호냉난방기,300,20210309010243,228.293,0.367,74885,3027,4294890000,10,2124950,395.602,395.415,393.889,21.504
116,PA-A-30_판넬PC,2층203호냉난방기,300,20210309010308,228.364,0.366,74598,3583,4294890000,10,2124950,395.552,395.538,394.059,21.504
117,PA-A-30_판넬PC,2층203호냉난방기,300,20210309010358,228.575,0.367,73871,3591,4294890000,10,2124950,396.006,395.904,394.386,21.696
118,PA-A-30_판넬PC,2층203호냉난방기,300,20210309010423,228.575,0.367,73871,3591,4294890000,10,2124950,396.006,395.904,394.386,21.696
119,PA-A-30_판넬PC,2층203호냉난방기,300,20210309010448,228.487,0.368,74849,3641,4294890000,10,2124950,395.81,395.751,394.137,21.504
120,PA-A-30_판넬PC,2층203호냉난방기,300,20210309010513,228.459,0.367,75006,3413,4294890000,10,2124950,395.694,395.703,394.042,21.504
121,PA-A-30_판넬PC,2층203호냉난방기,300,20210309010538,228.605,0.367,74833,3478,4294890000,10,2124950,395.846,395.955,394.272,21.696
122,PA-A-30_판넬PC,2층203호냉난방기,300,20210309010653,228.493,0.368,75145,3658,4294890000,10,2124950,395.772,395.761,394.028,21.504
123,PA-A-30_판넬PC,2층203호냉난방기,300,20210309010718,228.602,0.366,74305,3096,4294890000,10,2124950,395.931,395.95,394.268,21.504
124,PA-A-30_판넬PC,2층203호냉난방기,300,20210309010743,228.602,0.366,74305,3096,4294890000,10,2124950,395.931,395.95,394.268,21.504
125,PA-A-30_판넬PC,2층203호냉난방기,300,20210309010808,228.513,0.368,75104,3801,4294890000,10,2124950,395.711,395.796,394.211,21.504
126,PA-A-30_판넬PC,2층203호냉난방기,300,20210309010858,228.537,0.367,74467,3524,4294890000,10,2124950,395.794,395.838,394.137,21.696
127,PA-A-30_판넬PC,2층203호냉난방기,300,20210309010923,229.226,0.368,74780,3366,4294890000,10,2124950,397.033,397.031,395.431,21.504
128,PA-A-30_판넬PC,2층203호냉난방기,300,20210309010948,229.015,0.368,75202,3342,4294890000,10,2124950,396.809,396.666,395.051,21.504
129,PA-A-30_판넬PC,2층203호냉난방기,300,20210309011014,229.205,0.369,74703,3250,4294890000,10,2124950,396.918,396.995,395.457,21.504
130,PA-A-30_판넬PC,2층203호냉난방기,300,20210309011039,229.214,0.368,75219,4015,4294890000,10,2124950,396.944,397.01,395.396,21.504
131,PA-A-30_판넬PC,2층203호냉난방기,300,20210309011154,229.106,0.367,75666,3527,4294890000,10,2124950,396.775,396.823,395.193,21.696
132,PA-A-30_판넬PC,2층203호냉난방기,300,20210309011219,229.091,0.368,75810,3347,4294890000,10,2124950,396.894,396.797,395.202,21.504
133,PA-A-30_판넬PC,2층203호냉난방기,300,20210309011244,229.215,0.367,74733,3396,4294890000,10,2124950,397.069,397.012,395.455,21.504
134,PA-A-30_판넬PC,2층203호냉난방기,300,20210309011309,228.97,0.368,75391,3440,4294890000,10,2124950,396.692,396.588,395.001,21.504
135,PA-A-30_판넬PC,2층203호냉난방기,300,20210309011359,229.17,0.369,75117,3219,4294890000,10,2124950,396.96,396.934,395.313,21.504
136,PA-A-30_판넬PC,2층203호냉난방기,300,20210309011424,229.158,0.368,74872,3639,4294890000,10,2124950,397.066,396.913,395.235,21.696
137,PA-A-30_판넬PC,2층203호냉난방기,300,20210309011449,229.165,0.369,75341,3403,4294890000,10,2124950,396.924,396.925,395.38,21.696
138,PA-A-30_판넬PC,2층203호냉난방기,300,20210309011514,229.016,0.367,75192,3474,4294890000,10,2124950,396.787,396.667,395.048,21.504
139,PA-A-30_판넬PC,2층203호냉난방기,300,20210309011539,229.161,0.369,74902,3058,4294890000,10,2124950,396.882,396.918,395.342,21.696
140,PA-A-30_판넬PC,2층203호냉난방기,300,20210309011654,229.079,0.367,74885,3396,4294890000,10,2124950,396.834,396.776,395.159,21.504
141,PA-A-30_판넬PC,2층203호냉난방기,300,20210309011719,229.248,0.369,74433,3473,4294890000,10,2124950,396.964,397.069,395.367,21.696
142,PA-A-30_판넬PC,2층203호냉난방기,300,20210309011744,229.038,0.369,74660,3713,4294890000,10,2124950,396.572,396.705,395.074,21.696
143,PA-A-30_판넬PC,2층203호냉난방기,300,20210309011809,228.762,0.367,74758,3754,4294890000,10,2124950,396.283,396.227,394.596,21.696
144,PA-A-30_판넬PC,2층203호냉난방기,300,20210309011924,229.057,0.37,75454,3593,4294890000,10,2124950,396.61,396.738,395.122,21.504
145,PA-A-30_판넬PC,2층203호냉난방기,300,20210309011949,229.076,0.367,74271,3251,4294890000,10,2124950,396.773,396.771,395.299,21.696
146,PA-A-30_판넬PC,2층203호냉난방기,300,20210309012014,228.898,0.368,74895,3446,4294890000,10,2124950,396.582,396.463,394.904,21.696
147,PA-A-30_판넬PC,2층203호냉난방기,300,20210309012039,229.003,0.369,75046,3243,4294890000,10,2124950,396.56,396.645,395.034,21.504
148,PA-A-30_판넬PC,2층203호냉난방기,300,20210309012129,229.135,0.368,75252,3549,4294890000,10,2124950,396.799,396.873,395.282,21.696
149,PA-A-30_판넬PC,2층203호냉난방기,300,20210309012154,229.132,0.369,74454,3747,4294890000,10,2124950,397.04,396.868,395.422,21.504
150,PA-A-30_판넬PC,2층203호냉난방기,300,20210309012219,229.129,0.367,74680,3275,4294890000,10,2124950,396.995,396.863,395.367,21.696
151,PA-A-30_판넬PC,2층203호냉난방기,300,20210309012244,229.183,0.369,74405,3554,4294890000,10,2124950,397.14,396.957,395.396,21.504
152,PA-A-30_판넬PC,2층203호냉난방기,300,20210309012359,228.942,0.368,76000,3297,4294890000,10,2124950,396.633,396.539,395.02,21.696
153,PA-A-30_판넬PC,2층203호냉난방기,300,20210309012424,228.942,0.368,76000,3297,4294890000,10,2124950,396.633,396.539,395.02,21.696
154,PA-A-30_판넬PC,2층203호냉난방기,300,20210309012449,229.179,0.367,74987,3356,4294890000,10,2124950,397.019,396.95,395.27,21.504
155,PA-A-30_판넬PC,2층203호냉난방기,300,20210309012514,229.024,0.368,75327,3264,4294890000,10,2124950,396.929,396.681,395.186,21.504
156,PA-A-30_판넬PC,2층203호냉난방기,300,20210309012539,229.024,0.368,75327,3264,4294890000,10,2124950,396.929,396.681,395.186,21.504
157,PA-A-30_판넬PC,2층203호냉난방기,300,20210309012654,229.094,0.368,74861,3564,4294890000,10,2124950,396.936,396.802,395.315,21.696
158,PA-A-30_판넬PC,2층203호냉난방기,300,20210309012719,229.202,0.368,74443,3343,4294890000,10,2124950,397.097,396.99,395.413,21.696
159,PA-A-30_판넬PC,2층203호냉난방기,300,20210309012744,229.246,0.367,74135,3234,4294890000,10,2124950,397.09,397.066,395.609,21.504
160,PA-A-30_판넬PC,2층203호냉난방기,300,20210309012809,229.284,0.368,73917,3380,4294890000,10,2124950,397.267,397.132,395.644,21.696
161,PA-A-30_판넬PC,2층203호냉난방기,300,20210309012924,229.214,0.37,74854,3580,4294890000,10,2124950,396.931,397.01,395.548,21.504
162,PA-A-30_판넬PC,2층203호냉난방기,300,20210309012949,229.201,0.368,75002,3830,4294890000,10,2124950,396.863,396.988,395.451,21.696
163,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013014,229.212,0.368,75055,3450,4294890000,10,2124950,396.932,397.007,395.382,21.696
164,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013039,229.241,0.37,75166,3233,4294890000,10,2124950,397.085,397.057,395.548,21.696
165,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013129,229.13,0.368,74445,3376,4294890000,10,2124950,397.121,396.865,395.566,21.696
166,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013154,229.228,0.368,74535,3439,4294890000,10,2124950,397.086,397.035,395.54,21.504
167,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013219,229.028,0.369,74909,3573,4294890000,10,2124950,396.823,396.688,395.318,21.504
168,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013244,229.009,0.368,75379,3356,4294890000,10,2124950,396.693,396.655,395.129,21.504
169,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013309,229.107,0.367,75048,3459,4294890000,10,2124950,396.7,396.825,395.244,21.696
170,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013359,229.087,0.368,74791,3262,4294890000,10,2124950,396.673,396.79,395.164,21.504
171,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013424,229.17,0.368,74472,3276,4294890000,10,2124950,397.057,396.934,395.413,21.696
172,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013449,229.276,0.369,74388,3366,4294890000,10,2124950,397.166,397.118,395.465,21.696
173,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013514,229.216,0.368,75155,3176,4294890000,10,2124950,397.007,397.014,395.386,21.504
174,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013539,229.221,0.368,74544,3454,4294890000,10,2124950,397.208,397.022,395.401,21.504
175,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013629,229.26,0.368,74257,3791,4294890000,10,2124950,397.114,397.09,395.626,21.504
176,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013655,229.261,0.369,75134,3596,4294890000,10,2124950,396.939,397.092,395.479,21.312
177,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013720,229.306,0.369,75015,3612,4294890000,10,2124950,397.175,397.17,395.593,21.504
178,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013745,229.365,0.368,74724,3534,4294890000,10,2124950,397.263,397.272,395.741,21.504
179,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013810,229.365,0.368,74724,3534,4294890000,10,2124950,397.263,397.272,395.741,21.504
180,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013835,229.153,0.368,74603,3512,4294890000,10,2124950,396.88,396.905,395.502,21.696
181,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013925,229.209,0.368,74785,3300,4294890000,10,2124950,397.093,397.002,395.199,21.504
182,PA-A-30_판넬PC,2층203호냉난방기,300,20210309013950,229.209,0.368,74785,3300,4294890000,10,2124950,397.093,397.002,395.199,21.504
183,PA-A-30_판넬PC,2층203호냉난방기,300,20210309014015,229.265,0.369,74389,3211,4294890000,10,2124950,397.102,397.099,395.559,21.696
184,PA-A-30_판넬PC,2층203호냉난방기,300,20210309014040,229.265,0.369,74389,3211,4294890000,10,2124950,397.102,397.099,395.559,21.696
185,PA-A-30_판넬PC,2층203호냉난방기,300,20210309014105,229.269,0.369,74765,3382,4294890000,10,2124950,397.052,397.106,395.533,21.696
186,PA-A-30_판넬PC,2층203호냉난방기,300,20210309014155,229.314,0.368,74883,3691,4294890000,10,2124950,397.213,397.183,395.597,21.504
