,pnName,eqpName,perfId,ymdms,volTage,amPere,arPower,atvPower,ratPower,pwFactor,accruePower,voltagerS,voltagesT,voltagetR,temperature
725,PA-A-30_판넬PC,2층203호냉난방기,300,20210308064111,225.723,0.363,72353,3248,4294900000,10,2124850,390.974,390.964,389.997,20.736
726,PA-A-30_판넬PC,2층203호냉난방기,300,20210308064136,225.334,0.364,72990,3367,4294890000,10,2124850,390.451,390.29,389.68,20.736
727,PA-A-30_판넬PC,2층203호냉난방기,300,20210308064226,225.032,0.362,72146,3602,4294900000,10,2124850,390.765,389.767,389.628,20.928
728,PA-A-30_판넬PC,2층203호냉난방기,300,20210308064251,225.179,0.362,73158,3379,4294890000,10,2124850,390.29,390.021,389.405,20.736
729,PA-A-30_판넬PC,2층203호냉난방기,300,20210308064316,225.353,0.364,73246,3203,4294890000,10,2124850,389.959,390.323,389.271,20.928
730,PA-A-30_판넬PC,2층203호냉난방기,300,20210308064341,225.61,0.365,73412,3162,4294890000,10,2124850,389.608,390.768,388.866,20.736
731,PA-A-30_판넬PC,2층203호냉난방기,300,20210308064406,224.847,0.362,72329,3581,4294900000,10,2124850,390.285,389.446,389.443,20.736
732,PA-A-30_판넬PC,2층203호냉난방기,300,20210308064456,224.654,0.362,72242,3433,4294900000,10,2124850,390.794,389.112,389.552,20.736
733,PA-A-30_판넬PC,2층203호냉난방기,300,20210308064521,224.94,0.36,71536,3219,4294900000,10,2124850,390.167,389.608,389.252,20.736
734,PA-A-30_판넬PC,2층203호냉난방기,300,20210308064546,224.843,0.362,72734,3185,4294890000,10,2124850,390.068,389.439,389.183,20.736
735,PA-A-30_판넬PC,2층203호냉난방기,300,20210308064611,225.186,0.365,73057,3431,4294890000,10,2124850,389.325,390.034,388.991,20.928
736,PA-A-30_판넬PC,2층203호냉난방기,300,20210308064636,225.011,0.362,71594,3064,4294900000,10,2124850,389.737,389.73,389.162,20.544
737,PA-A-30_판넬PC,2층203호냉난방기,300,20210308064726,224.846,0.365,72610,3283,4294900000,10,2124850,389.95,389.445,389.485,20.736
738,PA-A-30_판넬PC,2층203호냉난방기,300,20210308064751,224.741,0.362,71847,3372,4294900000,10,2124850,389.911,389.263,389.23,20.736
739,PA-A-30_판넬PC,2층203호냉난방기,300,20210308064816,224.837,0.362,71753,3411,4294900000,10,2124850,390.06,389.429,389.176,20.928
740,PA-A-30_판넬PC,2층203호냉난방기,300,20210308064841,224.852,0.365,71986,3608,4294900000,10,2124850,389.278,389.455,389.14,20.736
741,PA-A-30_판넬PC,2층203호냉난방기,300,20210308064906,225.111,0.363,71761,3247,4294900000,10,2124850,390.068,389.904,389.33,20.928
742,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065021,225.054,0.363,72312,3222,4294900000,10,2124850,390.03,389.805,389.218,20.736
743,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065046,224.66,0.362,71740,3471,4294900000,10,2124850,389.73,389.123,389.323,20.736
744,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065111,224.66,0.362,71740,3471,4294900000,10,2124850,389.73,389.123,389.323,20.736
745,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065136,224.918,0.364,73080,3425,4294890000,10,2124850,389.433,389.569,388.759,20.736
746,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065226,224.288,0.362,72906,3291,4294890000,10,2124850,389.325,388.478,388.438,20.736
747,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065251,224.391,0.362,72940,3141,4294890000,10,2124850,389.334,388.657,388.449,20.928
748,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065316,224.592,0.362,72956,3493,4294890000,10,2124850,388.502,389.005,387.856,20.736
749,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065341,224.491,0.362,73289,3604,4294890000,10,2124850,389.568,388.83,388.296,20.736
750,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065406,224.491,0.362,73289,3604,4294890000,10,2124850,389.568,388.83,388.296,20.736
751,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065456,224.491,0.362,73289,3604,4294890000,10,2124850,389.568,388.83,388.296,20.736
752,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065546,224.392,0.362,72271,3368,4294900000,10,2124850,389.637,388.658,388.428,20.928
753,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065611,224.956,0.363,72965,3513,4294890000,10,2124850,389.403,389.635,388.665,20.736
754,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065636,224.76,0.363,72513,3427,4294900000,10,2124850,388.892,389.296,388.237,20.736
755,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065726,224.659,0.362,73016,3415,4294890000,10,2124850,388.851,389.121,387.863,20.736
756,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065751,224.201,0.362,72620,3331,4294900000,10,2124850,389.06,388.328,388.009,20.736
757,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065816,224.307,0.361,72682,3614,4294890000,10,2124850,388.705,388.511,387.529,20.736
758,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065841,224.82,0.361,72547,3468,4294900000,10,2124850,389.131,389.4,388.199,20.736
759,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065906,224.94,0.361,72227,3622,4294900000,10,2124850,389.254,389.608,388.354,20.736
760,PA-A-30_판넬PC,2층203호냉난방기,300,20210308065956,224.503,0.362,72592,3411,4294900000,10,2124850,389.966,388.851,388.58,20.736
761,PA-A-30_판넬PC,2층203호냉난방기,300,20210308070021,223.708,0.362,71352,3195,4294900000,10,2124850,389.843,387.474,388.703,20.736
762,PA-A-30_판넬PC,2층203호냉난방기,300,20210308070046,224.614,0.362,72190,3530,4294900000,10,2124850,388.613,389.043,387.735,20.544
763,PA-A-30_판넬PC,2층203호냉난방기,300,20210308070111,224.971,0.363,73233,3450,4294890000,10,2124850,388.449,389.661,387.815,20.928
764,PA-A-30_판넬PC,2층203호냉난방기,300,20210308070136,224.855,0.364,72958,3362,4294890000,10,2124850,389.554,389.46,388.56,20.736
765,PA-A-30_판넬PC,2층203호냉난방기,300,20210308070226,224.608,0.364,72998,3538,4294890000,10,2124850,389.755,389.032,388.35,20.736
766,PA-A-30_판넬PC,2층203호냉난방기,300,20210308070251,224.243,0.362,72761,3438,4294890000,10,2124850,388.882,388.4,388.016,20.736
767,PA-A-30_판넬PC,2층203호냉난방기,300,20210308070316,224.568,0.362,73131,3302,4294890000,10,2124850,388.946,388.963,388.007,20.928
768,PA-A-30_판넬PC,2층203호냉난방기,300,20210308070341,224.48,0.362,72568,3040,4294900000,10,2124850,388.773,388.811,387.772,20.928
769,PA-A-30_판넬PC,2층203호냉난방기,300,20210308070406,224.48,0.362,72568,3040,4294900000,10,2124850,388.773,388.811,387.772,20.928
770,PA-A-30_판넬PC,2층203호냉난방기,300,20210308070456,224.014,0.363,71629,3317,4294900000,10,2124850,388.645,388.004,387.747,20.736
771,PA-A-30_판넬PC,2층203호냉난방기,300,20210308070521,224.231,0.363,71502,3161,4294900000,10,2124850,388.286,388.379,387.403,20.544
772,PA-A-30_판넬PC,2층203호냉난방기,300,20210308070546,224.75,0.364,71993,2875,4294900000,10,2124850,388.149,389.278,387.325,20.928
773,PA-A-30_판넬PC,2층203호냉난방기,300,20210308070611,224.353,0.362,71719,3523,4294900000,10,2124850,388.36,388.591,387.191,20.736
774,PA-A-30_판넬PC,2층203호냉난방기,300,20210308070636,224.069,0.361,71602,3258,4294900000,10,2124850,388.587,388.099,387.494,20.736
775,PA-A-30_판넬PC,2층203호냉난방기,300,20210308070751,226.401,0.365,73451,3129,4294890000,10,2124850,393.037,392.138,392.32,20.736
776,PA-A-30_판넬PC,2층203호냉난방기,300,20210308070817,226.512,0.365,73550,3548,4294890000,10,2124850,392.746,392.33,391.802,20.928
777,PA-A-30_판넬PC,2층203호냉난방기,300,20210308070842,226.54,0.366,73919,3417,4294890000,10,2124850,393.148,392.379,392.355,20.736
778,PA-A-30_판넬PC,2층203호냉난방기,300,20210308070907,226.621,0.365,73708,3343,4294890000,10,2124850,392.885,392.519,391.923,20.736
779,PA-A-30_판넬PC,2층203호냉난방기,300,20210308071022,226.476,0.365,72689,3249,4294890000,10,2124850,392.245,392.268,391.632,20.736
780,PA-A-30_판넬PC,2층203호냉난방기,300,20210308071047,226.321,0.365,73145,3603,4294890000,10,2124850,392.258,391.999,391.608,20.736
781,PA-A-30_판넬PC,2층203호냉난방기,300,20210308071112,226.756,0.366,73455,3405,4294890000,10,2124850,392.238,392.753,391.565,20.736
782,PA-A-30_판넬PC,2층203호냉난방기,300,20210308071137,226.556,0.367,73199,3406,4294890000,10,2124850,392.37,392.406,391.582,20.736
783,PA-A-30_판넬PC,2층203호냉난방기,300,20210308071252,227.243,0.367,74045,3386,4294890000,10,2124850,393.612,393.596,392.614,20.736
784,PA-A-30_판넬PC,2층203호냉난방기,300,20210308071317,227.435,0.368,73646,3725,4294890000,10,2124850,393.695,393.929,392.819,20.736
785,PA-A-30_판넬PC,2층203호냉난방기,300,20210308071342,227.678,0.369,73789,3376,4294890000,10,2124850,395.012,394.35,394.313,20.736
786,PA-A-30_판넬PC,2층203호냉난방기,300,20210308071407,227.544,0.369,73671,3227,4294890000,10,2124850,395.339,394.118,394.608,20.736
787,PA-A-30_판넬PC,2층203호냉난방기,300,20210308071457,227.581,0.366,74052,3530,4294890000,10,2124850,394.483,394.182,393.518,20.736
788,PA-A-30_판넬PC,2층203호냉난방기,300,20210308071522,228.047,0.37,75421,3399,4294890000,10,2124850,393.941,394.989,393.231,20.736
789,PA-A-30_판넬PC,2층203호냉난방기,300,20210308071547,228.252,0.368,74941,3393,4294890000,10,2124850,394.504,395.344,394.009,20.736
790,PA-A-30_판넬PC,2층203호냉난방기,300,20210308071612,227.902,0.367,74585,3639,4294890000,10,2124850,395.244,394.738,394.187,20.736
791,PA-A-30_판넬PC,2층203호냉난방기,300,20210308071637,228.039,0.367,74046,3564,4294890000,10,2124850,394.469,394.975,394.062,20.736
792,PA-A-30_판넬PC,2층203호냉난방기,300,20210308071727,227.324,0.368,74168,3262,4294890000,10,2124850,394.859,393.737,393.943,20.736
793,PA-A-30_판넬PC,2층203호냉난방기,300,20210308071752,228.016,0.419,86198,46067,4294890000,10,2124850,394.899,394.935,394.177,20.736
794,PA-A-30_판넬PC,2층203호냉난방기,300,20210308071817,227.544,0.404,79562,23974,4294890000,10,2124850,394.951,394.118,394.035,20.544
795,PA-A-30_판넬PC,2층203호냉난방기,300,20210308071842,227.581,0.399,78690,23381,4294890000,10,2124850,395.174,394.182,394.223,20.736
796,PA-A-30_판넬PC,2층203호냉난방기,300,20210308071907,227.581,0.399,78690,23381,4294890000,10,2124850,395.174,394.182,394.223,20.736
797,PA-A-30_판넬PC,2층203호냉난방기,300,20210308072022,227.473,0.404,80439,24251,4294890000,10,2124850,394.52,393.995,394.139,20.928
798,PA-A-30_판넬PC,2층203호냉난방기,300,20210308072047,227.72,0.41,81078,25752,4294890000,10,2124850,394.516,394.423,393.976,20.736
799,PA-A-30_판넬PC,2층203호냉난방기,300,20210308072112,227.247,0.399,78606,23356,4294890000,10,2124850,394.248,393.603,393.678,20.736
800,PA-A-30_판넬PC,2층203호냉난방기,300,20210308072137,227.487,0.406,80456,24309,4294890000,10,2124850,394.492,394.019,393.553,20.736
801,PA-A-30_판넬PC,2층203호냉난방기,300,20210308072227,227.361,0.402,79378,23995,4294890000,10,2124860,393.858,393.801,393.274,20.736
802,PA-A-30_판넬PC,2층203호냉난방기,300,20210308072252,226.87,0.4,79009,25063,4294890000,10,2124860,393.248,392.95,392.493,20.736
803,PA-A-30_판넬PC,2층203호냉난방기,300,20210308072317,226.649,0.396,77757,23095,4294890000,10,2124860,394.118,392.568,392.824,20.736
804,PA-A-30_판넬PC,2층203호냉난방기,300,20210308072342,227.481,0.405,79728,26600,4294890000,10,2124860,392.836,394.009,392.211,20.736
805,PA-A-30_판넬PC,2층203호냉난방기,300,20210308072407,227.421,0.412,80174,26806,4294890000,10,2124860,392.881,393.905,392.242,20.736
806,PA-A-30_판넬PC,2층203호냉난방기,300,20210308072457,226.873,0.407,79854,26229,4294890000,10,2124860,392.602,392.956,392.154,20.736
807,PA-A-30_판넬PC,2층203호냉난방기,300,20210308072522,226.582,0.397,78234,24241,4294890000,10,2124860,393.193,392.452,392.23,20.736
808,PA-A-30_판넬PC,2층203호냉난방기,300,20210308072547,227.282,0.409,79302,25950,4294890000,10,2124860,393.446,393.664,392.82,20.736
809,PA-A-30_판넬PC,2층203호냉난방기,300,20210308072612,226.749,0.4,77677,24548,4294890000,10,2124860,393.025,392.741,392.24,20.736
810,PA-A-30_판넬PC,2층203호냉난방기,300,20210308072637,226.999,0.403,78615,24899,4294890000,10,2124860,393.267,393.174,392.647,20.928
811,PA-A-30_판넬PC,2층203호냉난방기,300,20210308072752,226.8,0.403,78758,24872,4294890000,10,2124860,393.451,392.829,392.626,20.736
812,PA-A-30_판넬PC,2층203호냉난방기,300,20210308072817,226.906,0.404,78578,25953,4294890000,10,2124860,393.174,393.013,392.493,20.736
813,PA-A-30_판넬PC,2층203호냉난방기,300,20210308072842,227.158,0.404,78594,25819,4294890000,10,2124860,393.221,393.449,392.573,20.736
814,PA-A-30_판넬PC,2층203호냉난방기,300,20210308072907,226.612,0.399,79130,24482,4294890000,10,2124860,392.05,392.503,391.511,20.736
815,PA-A-30_판넬PC,2층203호냉난방기,300,20210308073022,226.911,0.402,78365,25207,4294890000,10,2124860,392.872,393.021,392.199,20.544
816,PA-A-30_판넬PC,2층203호냉난방기,300,20210308073047,226.937,0.407,79092,25955,4294890000,10,2124860,392.429,393.066,392.098,20.736
817,PA-A-30_판넬PC,2층203호냉난방기,300,20210308073112,226.598,0.4,78421,24886,4294890000,10,2124860,392.256,392.479,391.707,20.736
818,PA-A-30_판넬PC,2층203호냉난방기,300,20210308073137,226.71,0.4,78216,24547,4294890000,10,2124860,392.696,392.673,392.058,20.928
819,PA-A-30_판넬PC,2층203호냉난방기,300,20210308073252,227.965,0.404,79273,25439,4294890000,10,2124860,395.211,394.847,394.578,20.928
820,PA-A-30_판넬PC,2층203호냉난방기,300,20210308073317,228.173,0.407,80302,25312,4294890000,10,2124860,395.322,395.207,394.691,20.736
821,PA-A-30_판넬PC,2층203호냉난방기,300,20210308073342,228.403,0.404,80160,26490,4294890000,10,2124860,394.762,395.606,394.132,20.736
822,PA-A-30_판넬PC,2층203호냉난방기,300,20210308073407,228.17,0.403,79469,25627,4294890000,10,2124860,395.076,395.202,394.551,20.736
823,PA-A-30_판넬PC,2층203호냉난방기,300,20210308073523,228.07,0.4,78625,24761,4294890000,10,2124860,395.349,395.029,394.405,20.928
824,PA-A-30_판넬PC,2층203호냉난방기,300,20210308073548,228.07,0.4,78625,24761,4294890000,10,2124860,395.349,395.029,394.405,20.928
825,PA-A-30_판넬PC,2층203호냉난방기,300,20210308073613,228.594,0.409,80476,27979,4294890000,10,2124860,393.955,395.936,393.79,20.736
826,PA-A-30_판넬PC,2층203호냉난방기,300,20210308073638,228.549,0.418,82565,27822,4294890000,10,2124860,393.693,395.858,393.564,20.736
827,PA-A-30_판넬PC,2층203호냉난방기,300,20210308073753,227.815,0.398,78844,24662,4294890000,10,2124860,394.755,394.587,393.957,20.736
828,PA-A-30_판넬PC,2층203호냉난방기,300,20210308073818,227.216,0.399,79225,23793,4294890000,10,2124860,394.672,393.55,393.976,20.736
829,PA-A-30_판넬PC,2층203호냉난방기,300,20210308073843,227.369,0.405,79672,24903,4294890000,10,2124860,393.674,393.815,393.489,20.928
830,PA-A-30_판넬PC,2층203호냉난방기,300,20210308073958,227.101,0.407,80096,25855,4294890000,10,2124860,393.849,393.35,393.467,20.928
831,PA-A-30_판넬PC,2층203호냉난방기,300,20210308074023,228.324,0.41,80499,26558,4294890000,10,2124860,394.305,395.469,394.178,20.544
832,PA-A-30_판넬PC,2층203호냉난방기,300,20210308074048,228.324,0.41,80499,26558,4294890000,10,2124860,394.305,395.469,394.178,20.544
833,PA-A-30_판넬PC,2층203호냉난방기,300,20210308074113,228.048,0.412,81182,27092,4294890000,10,2124860,394.244,394.991,393.546,20.736
834,PA-A-30_판넬PC,2층203호냉난방기,300,20210308074138,228.048,0.412,81182,27092,4294890000,10,2124860,394.244,394.991,393.546,20.736
835,PA-A-30_판넬PC,2층203호냉난방기,300,20210308074253,227.495,0.41,80218,25575,4294890000,10,2124860,394.033,394.033,393.704,20.736
836,PA-A-30_판넬PC,2층203호냉난방기,300,20210308074318,226.972,0.409,80882,23158,4294890000,10,2124860,393.882,393.127,393.595,20.928
837,PA-A-30_판넬PC,2층203호냉난방기,300,20210308074343,227.12,0.407,80939,23620,4294890000,10,2124860,393.64,393.383,393.29,20.736
838,PA-A-30_판넬PC,2층203호냉난방기,300,20210308074408,227.12,0.407,80939,23620,4294890000,10,2124860,393.64,393.383,393.29,20.736
839,PA-A-30_판넬PC,2층203호냉난방기,300,20210308074523,226.899,0.407,79809,24928,4294890000,10,2124860,393.936,393.001,393.475,20.928
840,PA-A-30_판넬PC,2층203호냉난방기,300,20210308074548,227.399,0.404,78598,24796,4294890000,10,2124860,393.945,393.867,393.686,20.736
841,PA-A-30_판넬PC,2층203호냉난방기,300,20210308074613,227.122,0.413,81345,23908,4294890000,10,2124870,392.737,393.387,392.99,20.736
842,PA-A-30_판넬PC,2층203호냉난방기,300,20210308074638,227.493,0.413,81025,25680,4294890000,10,2124870,392.852,394.029,393.106,20.736
843,PA-A-30_판넬PC,2층203호냉난방기,300,20210308074753,226.808,0.403,79225,23279,4294890000,10,2124870,393.593,392.843,393.699,20.736
844,PA-A-30_판넬PC,2층203호냉난방기,300,20210308074818,226.808,0.403,79225,23279,4294890000,10,2124870,393.593,392.843,393.699,20.736
845,PA-A-30_판넬PC,2층203호냉난방기,300,20210308074843,227.126,0.407,80474,25233,4294890000,10,2124870,393.439,393.394,393.482,20.736
846,PA-A-30_판넬PC,2층203호냉난방기,300,20210308074908,227.371,0.414,81065,26183,4294890000,10,2124870,393.503,393.818,393.643,20.736
847,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075023,226.56,0.393,77951,23439,4294890000,10,2124870,393.331,392.413,392.983,20.736
848,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075048,226.56,0.393,77951,23439,4294890000,10,2124870,393.331,392.413,392.983,20.736
849,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075113,226.392,0.409,79895,24344,4294890000,10,2124870,392.154,392.122,392.576,20.736
850,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075138,226.811,0.409,79928,25377,4294890000,10,2124870,392.945,392.848,392.838,20.544
851,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075253,226.441,0.403,79525,24967,4294890000,10,2124870,392.543,392.207,392.306,20.544
852,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075318,226.253,0.409,80729,22368,4294890000,10,2124870,392.335,391.882,392.441,20.928
853,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075343,227.135,0.406,79685,25708,4294890000,10,2124870,392.921,393.409,392.744,20.736
854,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075408,227.135,0.406,79685,25708,4294890000,10,2124870,392.921,393.409,392.744,20.736
855,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075458,226.726,0.412,81379,25087,4294890000,10,2124870,392.318,392.701,392.677,20.736
856,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075523,226.875,0.412,81619,25369,4294890000,10,2124870,392.72,392.959,392.235,20.736
857,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075548,226.925,0.409,80717,24539,4294890000,10,2124870,392.516,393.046,392.148,20.736
858,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075613,226.639,0.409,80514,25069,4294890000,10,2124870,392.18,392.55,391.747,20.928
859,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075638,226.916,0.415,80995,26247,4294890000,10,2124870,392.076,393.03,392.218,20.736
860,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075728,226.641,0.406,79800,24925,4294890000,10,2124870,393.065,392.554,392.507,20.736
861,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075753,226.612,0.406,79198,24478,4294890000,10,2124870,392.789,392.503,392.204,20.736
862,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075818,226.612,0.406,79198,24478,4294890000,10,2124870,392.789,392.503,392.204,20.736
863,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075843,226.357,0.406,79800,25620,4294890000,10,2124870,391.856,392.062,391.809,20.736
864,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075908,226.357,0.406,79800,25620,4294890000,10,2124870,391.856,392.062,391.809,20.736
865,PA-A-30_판넬PC,2층203호냉난방기,300,20210308075958,226.357,0.406,79800,25620,4294890000,10,2124870,391.856,392.062,391.809,20.736
866,PA-A-30_판넬PC,2층203호냉난방기,300,20210308080139,225.805,0.407,79292,25191,4294890000,10,2124870,391.393,391.106,391.08,20.928
867,PA-A-30_판넬PC,2층203호냉난방기,300,20210308080229,225.971,0.405,79821,23898,4294890000,10,2124870,391.447,391.393,390.952,20.736
868,PA-A-30_판넬PC,2층203호냉난방기,300,20210308080254,225.794,0.41,80412,25251,4294890000,10,2124870,390.505,391.087,389.963,20.736
869,PA-A-30_판넬PC,2층203호냉난방기,300,20210308080319,225.402,0.411,80254,24396,4294890000,10,2124870,391.102,390.408,390.243,20.736
870,PA-A-30_판넬PC,2층203호냉난방기,300,20210308080344,225.362,0.406,79553,25178,4294890000,10,2124870,390.304,390.338,389.578,20.736
871,PA-A-30_판넬PC,2층203호냉난방기,300,20210308080409,225.206,0.405,79393,23640,4294890000,10,2124870,390.626,390.068,389.864,20.736
872,PA-A-30_판넬PC,2층203호냉난방기,300,20210308080524,225.529,0.411,80108,24962,4294890000,10,2124870,390.545,390.628,389.84,20.736
873,PA-A-30_판넬PC,2층203호냉난방기,300,20210308080549,225.764,0.413,80517,26314,4294890000,10,2124870,390.77,391.035,390.146,20.736
874,PA-A-30_판넬PC,2층203호냉난방기,300,20210308080614,225.764,0.413,80517,26314,4294890000,10,2124870,390.77,391.035,390.146,20.736
875,PA-A-30_판넬PC,2층203호냉난방기,300,20210308080639,225.731,0.418,80389,25896,4294890000,10,2124870,391.146,390.978,390.432,20.736
876,PA-A-30_판넬PC,2층203호냉난방기,300,20210308080729,225.526,0.421,81402,25840,4294890000,10,2124870,390.434,390.622,389.994,20.736
877,PA-A-30_판넬PC,2층203호냉난방기,300,20210308080754,225.526,0.421,81402,25840,4294890000,10,2124870,390.434,390.622,389.994,20.736
878,PA-A-30_판넬PC,2층203호냉난방기,300,20210308080819,225.885,0.419,81121,25526,4294890000,10,2124870,390.981,391.244,391.04,20.736
879,PA-A-30_판넬PC,2층203호냉난방기,300,20210308080844,224.944,0.415,80031,25723,4294890000,10,2124870,390.454,389.614,389.907,20.736
880,PA-A-30_판넬PC,2층203호냉난방기,300,20210308080909,225.483,0.417,80963,25841,4294890000,10,2124870,390.823,390.548,390.432,20.928
881,PA-A-30_판넬PC,2층203호냉난방기,300,20210308080959,225.633,0.428,82941,26858,4294890000,10,2124880,390.434,390.808,390.306,20.736
882,PA-A-30_판넬PC,2층203호냉난방기,300,20210308081024,226.726,0.411,80354,26758,4294890000,10,2124880,392.051,392.701,391.838,20.736
883,PA-A-30_판넬PC,2층203호냉난방기,300,20210308081049,227.007,0.418,81542,26971,4294890000,10,2124880,392.342,393.188,391.972,20.736
884,PA-A-30_판넬PC,2층203호냉난방기,300,20210308081114,227.007,0.418,81542,26971,4294890000,10,2124880,392.342,393.188,391.972,20.736
885,PA-A-30_판넬PC,2층203호냉난방기,300,20210308081139,227.007,0.418,81542,26971,4294890000,10,2124880,392.342,393.188,391.972,20.736
886,PA-A-30_판넬PC,2층203호냉난방기,300,20210308081254,226.39,0.423,82260,26200,4294890000,10,2124880,392.46,392.119,391.961,20.736
887,PA-A-30_판넬PC,2층203호냉난방기,300,20210308081319,226.213,0.417,81902,24218,4294890000,10,2124880,392.355,391.812,391.937,20.736
888,PA-A-30_판넬PC,2층203호냉난방기,300,20210308081344,226.368,0.427,82868,25424,4294890000,10,2124880,391.939,392.081,391.734,20.736
889,PA-A-30_판넬PC,2층203호냉난방기,300,20210308081409,225.956,0.416,81903,24374,4294890000,10,2124880,392.05,391.367,391.759,20.736
890,PA-A-30_판넬PC,2층203호냉난방기,300,20210308081459,225.758,0.418,81849,23855,4294890000,10,2124880,392.174,391.024,391.658,20.736
891,PA-A-30_판넬PC,2층203호냉난방기,300,20210308081524,226.051,0.427,83143,25274,4294890000,10,2124880,390.998,391.532,391.111,20.736
892,PA-A-30_판넬PC,2층203호냉난방기,300,20210308081549,225.957,0.417,81338,24603,4294890000,10,2124880,391.22,391.369,391.175,20.736
893,PA-A-30_판넬PC,2층203호냉난방기,300,20210308081639,225.672,0.418,81361,24297,4294890000,10,2124880,390.988,390.875,390.974,20.736
894,PA-A-30_판넬PC,2층203호냉난방기,300,20210308081729,225.921,0.413,79746,25235,4294890000,10,2124880,391.14,391.307,390.673,20.736
895,PA-A-30_판넬PC,2층203호냉난방기,300,20210308081754,225.921,0.413,79746,25235,4294890000,10,2124880,391.14,391.307,390.673,20.736
896,PA-A-30_판넬PC,2층203호냉난방기,300,20210308081819,225.921,0.413,79746,25235,4294890000,10,2124880,391.14,391.307,390.673,20.736
897,PA-A-30_판넬PC,2층203호냉난방기,300,20210308081844,225.951,0.414,79905,24575,4294890000,10,2124880,391.007,391.359,391.052,20.928
898,PA-A-30_판넬PC,2층203호냉난방기,300,20210308081909,225.951,0.414,79905,24575,4294890000,10,2124880,391.007,391.359,391.052,20.928
899,PA-A-30_판넬PC,2층203호냉난방기,300,20210308081959,225.701,0.418,81099,25114,4294890000,10,2124880,390.915,390.926,390.461,20.736
900,PA-A-30_판넬PC,2층203호냉난방기,300,20210308082024,225.481,0.415,80163,24272,4294890000,10,2124880,391.324,390.545,391.329,20.736
901,PA-A-30_판넬PC,2층203호냉난방기,300,20210308082049,225.881,0.418,80643,26142,4294890000,10,2124880,390.642,391.237,390.404,20.736
902,PA-A-30_판넬PC,2층203호냉난방기,300,20210308082114,225.874,0.424,82727,25900,4294890000,10,2124880,389.931,391.225,389.973,20.736
903,PA-A-30_판넬PC,2층203호냉난방기,300,20210308082139,225.18,0.413,80711,24038,4294890000,10,2124880,390.413,390.023,389.983,20.736
904,PA-A-30_판넬PC,2층203호냉난방기,300,20210308082229,224.996,0.416,80126,24302,4294890000,10,2124880,390.713,389.704,390.17,20.736
905,PA-A-30_판넬PC,2층203호냉난방기,300,20210308082254,225.68,0.417,81188,24484,4294890000,10,2124880,391.085,390.889,391.146,20.928
906,PA-A-30_판넬PC,2층203호냉난방기,300,20210308082319,226.542,0.427,83299,24933,4294890000,10,2124880,392.308,392.382,392.64,20.928
907,PA-A-30_판넬PC,2층203호냉난방기,300,20210308082344,226.617,0.416,82176,23821,4294890000,10,2124880,392.734,392.512,392.67,20.736
908,PA-A-30_판넬PC,2층203호냉난방기,300,20210308082409,226.939,0.42,82505,24982,4294890000,10,2124880,392.978,393.07,392.803,20.736
909,PA-A-30_판넬PC,2층203호냉난방기,300,20210308082459,227.338,0.425,82963,25533,4294890000,10,2124880,393.576,393.761,393.621,20.736
910,PA-A-30_판넬PC,2층203호냉난방기,300,20210308082524,227.338,0.425,82963,25533,4294890000,10,2124880,393.576,393.761,393.621,20.736
911,PA-A-30_판넬PC,2층203호냉난방기,300,20210308082549,227.718,0.413,81033,25514,4294890000,10,2124880,394.57,394.419,394.592,20.736
912,PA-A-30_판넬PC,2층203호냉난방기,300,20210308082614,228.086,0.426,82598,26236,4294890000,10,2124880,394.459,395.057,394.897,20.544
