,pnName,eqpName,perfId,ymdms,volTage,amPere,arPower,atvPower,ratPower,pwFactor,accruePower,voltagerS,voltagesT,voltagetR,temperature
0,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000010,227.646,0.366,74128,3440,4294890000,10,2124850,393.908,394.294,392.086,21.888
1,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000035,227.335,0.365,74839,3607,4294890000,10,2124850,393.304,393.756,391.844,21.888
2,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000125,227.219,0.364,74048,3450,4294890000,10,2124850,393.581,393.555,391.973,21.888
3,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000150,227.464,0.365,73691,3491,4294890000,10,2124850,393.846,393.979,391.993,21.888
4,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000215,227.83,0.367,73479,3410,4294890000,10,2124850,394.026,394.613,392.427,21.888
5,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000305,227.473,0.367,74025,3290,4294890000,10,2124850,393.872,393.995,392.081,21.888
6,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000355,227.631,0.367,73577,3271,4294890000,10,2124850,393.335,394.268,392.029,21.888
7,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000420,227.271,0.365,73940,3352,4294890000,10,2124850,393.404,393.645,392.173,21.888
8,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000445,227.429,0.365,73977,3630,4294890000,10,2124850,393.657,393.919,392.455,21.696
9,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000510,227.472,0.365,74266,3488,4294890000,10,2124850,393.87,393.993,392.334,21.888
10,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000535,227.464,0.368,74842,3317,4294890000,10,2124850,394.026,393.979,392.519,21.888
11,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000625,227.808,0.366,74483,3162,4294890000,10,2124850,394.322,394.575,392.786,21.696
12,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000650,227.688,0.366,74312,3448,4294890000,10,2124850,394.189,394.367,392.594,21.888
13,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000715,227.593,0.366,73223,3395,4294890000,10,2124850,394.012,394.203,392.552,21.888
14,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000740,227.361,0.366,74138,3644,4294890000,10,2124850,393.971,393.801,392.277,21.888
15,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000805,227.411,0.367,74208,3276,4294890000,10,2124850,393.905,393.887,392.223,21.888
16,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000855,227.448,0.365,74377,3461,4294890000,10,2124850,393.995,393.951,392.415,21.888
17,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000920,227.375,0.366,74408,3458,4294890000,10,2124850,393.941,393.825,392.297,21.888
18,PA-A-30_판넬PC,2층203호냉난방기,300,20210307000945,227.598,0.367,74650,3971,4294890000,10,2124850,394.256,394.211,392.245,21.888
19,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001010,227.422,0.366,74402,3316,4294890000,10,2124850,393.835,393.906,392.349,21.888
20,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001035,227.92,0.367,73645,3377,4294890000,10,2124850,394.293,394.769,392.734,21.888
21,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001125,227.569,0.365,73743,3742,4294890000,10,2124850,394.22,394.161,392.554,21.888
22,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001150,227.58,0.367,74009,3634,4294890000,10,2124850,393.977,394.18,392.33,21.888
23,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001215,227.696,0.365,74114,3492,4294890000,10,2124850,394.031,394.381,392.469,21.888
24,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001240,227.696,0.365,74114,3492,4294890000,10,2124850,394.031,394.381,392.469,21.888
25,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001305,227.528,0.366,73241,3759,4294890000,10,2124850,393.782,394.09,392.49,21.888
26,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001355,227.539,0.366,74410,3483,4294890000,10,2124850,393.932,394.109,392.62,21.888
27,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001420,227.703,0.367,73342,3544,4294890000,10,2124850,394.203,394.393,392.717,21.888
28,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001445,227.627,0.367,73808,3605,4294890000,10,2124850,394.171,394.262,392.649,21.888
29,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001510,227.736,0.367,74388,3543,4294890000,10,2124850,394.359,394.45,392.73,21.696
30,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001535,227.675,0.366,74321,3284,4294890000,10,2124850,394.294,394.345,392.717,21.888
31,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001625,227.806,0.366,73511,3397,4294890000,10,2124850,394.097,394.572,392.677,21.696
32,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001650,227.87,0.367,74572,3195,4294890000,10,2124850,394.462,394.682,392.794,21.696
33,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001715,227.827,0.366,74677,3208,4294890000,10,2124850,394.476,394.608,392.8,21.888
34,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001740,227.635,0.367,74462,3406,4294890000,10,2124850,394.213,394.275,392.675,21.888
35,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001805,227.927,0.368,74358,3225,4294890000,10,2124850,394.362,394.781,392.865,21.888
36,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001855,227.844,0.365,73796,3675,4294890000,10,2124850,394.721,394.637,393.193,21.888
37,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001920,227.824,0.367,75022,3431,4294890000,10,2124850,394.346,394.603,392.949,21.888
38,PA-A-30_판넬PC,2층203호냉난방기,300,20210307001945,227.824,0.367,75022,3431,4294890000,10,2124850,394.346,394.603,392.949,21.888
39,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002010,227.767,0.366,73885,3001,4294890000,10,2124850,394.598,394.504,392.727,21.696
40,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002035,227.767,0.366,73885,3001,4294890000,10,2124850,394.598,394.504,392.727,21.696
41,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002125,227.844,0.368,75242,3150,4294890000,10,2124850,394.461,394.637,392.994,21.888
42,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002150,228.055,0.366,73412,3160,4294890000,10,2124850,395.024,395.003,393.359,21.888
43,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002215,227.876,0.367,74421,3384,4294890000,10,2124850,395.036,394.693,393.195,21.888
44,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002240,227.932,0.366,73923,3135,4294890000,10,2124850,394.641,394.79,392.962,21.696
45,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002305,227.877,0.366,73924,3358,4294890000,10,2124850,394.449,394.695,392.992,21.888
46,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002355,227.842,0.365,74779,3356,4294890000,10,2124850,394.568,394.634,392.696,21.888
47,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002420,227.68,0.365,74129,3624,4294890000,10,2124850,394.452,394.353,393.108,21.888
48,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002445,228.154,0.368,74134,3404,4294890000,10,2124850,394.916,395.174,393.285,21.888
49,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002510,228.178,0.368,74364,3542,4294890000,10,2124850,395.017,395.216,393.357,21.888
50,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002535,228.022,0.367,74825,3809,4294890000,10,2124850,394.901,394.946,393.302,21.696
51,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002626,227.777,0.366,73722,3311,4294890000,10,2124850,394.641,394.521,393.091,21.888
52,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002651,227.777,0.366,73722,3311,4294890000,10,2124850,394.641,394.521,393.091,21.888
53,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002716,227.73,0.367,74380,3351,4294890000,10,2124850,394.253,394.44,392.779,21.696
54,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002741,227.587,0.366,74817,3297,4294890000,10,2124850,393.903,394.192,392.613,21.888
55,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002806,227.737,0.366,73959,3417,4294890000,10,2124850,394.476,394.452,393.073,21.888
56,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002856,227.497,0.366,73497,3442,4294890000,10,2124850,394.097,394.036,392.517,21.888
57,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002921,227.461,0.366,73934,3575,4294890000,10,2124850,394.009,393.974,392.377,21.888
58,PA-A-30_판넬PC,2층203호냉난방기,300,20210307002946,227.617,0.367,73887,3592,4294890000,10,2124850,394.078,394.244,392.659,21.696
59,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003011,227.534,0.365,74947,3345,4294890000,10,2124850,393.631,394.1,392.005,21.504
60,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003036,227.521,0.365,74541,3719,4294890000,10,2124850,393.655,394.078,392.01,21.888
61,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003126,227.298,0.365,74230,3225,4294890000,10,2124850,393.744,393.692,392.268,21.888
62,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003151,227.517,0.366,74791,3435,4294890000,10,2124850,394.118,394.071,392.401,21.888
63,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003216,227.215,0.366,74397,4028,4294890000,10,2124850,393.468,393.548,392.032,21.888
64,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003241,227.393,0.366,74022,3387,4294890000,10,2124850,393.785,393.856,392.313,21.888
65,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003306,227.67,0.366,73304,3245,4294890000,10,2124850,394.485,394.336,392.666,21.888
66,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003421,227.445,0.364,73195,3651,4294890000,10,2124850,394.255,393.946,392.587,21.888
67,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003446,227.524,0.365,74389,3555,4294890000,10,2124850,393.951,394.083,392.41,21.888
68,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003511,227.602,0.367,74098,3484,4294890000,10,2124850,394.275,394.218,392.533,21.888
69,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003536,227.441,0.366,74098,3321,4294890000,10,2124850,393.858,393.939,392.19,21.696
70,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003626,227.461,0.366,74370,3489,4294890000,10,2124850,393.906,393.974,392.264,21.888
71,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003651,227.439,0.366,73459,3481,4294890000,10,2124850,394.22,393.936,392.258,21.888
72,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003716,227.439,0.366,73459,3481,4294890000,10,2124850,394.22,393.936,392.258,21.888
73,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003741,227.474,0.366,74413,3375,4294890000,10,2124850,393.964,393.997,392.334,21.696
74,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003806,227.453,0.366,74498,3310,4294890000,10,2124850,393.941,393.96,392.413,21.888
75,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003856,227.672,0.366,73233,3439,4294890000,10,2124850,394.296,394.339,392.672,21.888
76,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003921,227.589,0.367,74063,3238,4294890000,10,2124850,394.071,394.196,392.552,21.888
77,PA-A-30_판넬PC,2층203호냉난방기,300,20210307003946,227.589,0.366,74198,3232,4294890000,10,2124850,394.022,394.196,392.519,21.888
78,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004011,227.495,0.366,73436,3829,4294890000,10,2124850,393.955,394.033,392.448,21.888
79,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004036,227.492,0.366,73638,3552,4294890000,10,2124850,394.119,394.028,392.391,21.696
80,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004126,227.502,0.367,74375,3417,4294890000,10,2124850,393.995,394.045,392.403,21.696
81,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004151,227.565,0.365,73777,3279,4294890000,10,2124850,394.197,394.154,392.49,21.888
82,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004216,227.649,0.366,74540,3708,4294890000,10,2124850,394.303,394.3,392.55,21.888
83,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004241,227.702,0.365,73733,3375,4294890000,10,2124850,394.535,394.391,393.028,21.888
84,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004306,227.702,0.365,73733,3375,4294890000,10,2124850,394.535,394.391,393.028,21.888
85,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004356,227.649,0.367,74040,3451,4294890000,10,2124850,394.242,394.3,392.637,21.888
86,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004421,227.707,0.366,74513,3298,4294890000,10,2124850,394.487,394.4,392.814,21.696
87,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004446,227.679,0.367,74332,3532,4294890000,10,2124850,394.331,394.352,392.692,21.888
88,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004511,227.679,0.367,74332,3532,4294890000,10,2124850,394.331,394.352,392.692,21.888
89,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004536,227.638,0.368,74549,3721,4294890000,10,2124850,394.407,394.281,392.646,21.888
90,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004626,227.724,0.368,74050,3493,4294890000,10,2124850,394.487,394.43,392.874,21.696
91,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004651,227.909,0.366,73692,3677,4294890000,10,2124850,394.793,394.75,393.238,21.696
92,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004716,227.71,0.367,73878,3872,4294890000,10,2124850,394.53,394.405,392.829,21.696
93,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004741,227.691,0.367,73809,3459,4294890000,10,2124850,394.44,394.372,392.704,21.888
94,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004806,227.731,0.367,73869,3371,4294890000,10,2124850,394.391,394.442,392.935,21.888
95,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004856,227.606,0.365,74694,3422,4294890000,10,2124850,394.216,394.225,392.566,21.696
96,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004921,227.639,0.366,73722,3642,4294890000,10,2124850,394.502,394.282,393.025,21.888
97,PA-A-30_판넬PC,2층203호냉난방기,300,20210307004946,227.639,0.366,73722,3642,4294890000,10,2124850,394.502,394.282,393.025,21.888
98,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005011,227.604,0.367,74649,3486,4294890000,10,2124850,394.263,394.222,392.609,21.696
99,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005036,227.604,0.367,74649,3486,4294890000,10,2124850,394.263,394.222,392.609,21.696
100,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005151,227.565,0.365,74041,3628,4294890000,10,2124850,394.106,394.154,392.268,21.888
101,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005216,227.711,0.365,73704,3598,4294890000,10,2124850,394.44,394.407,392.729,21.696
102,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005241,227.673,0.367,74373,3210,4294890000,10,2124850,394.367,394.341,392.342,21.888
103,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005307,228.078,0.368,74042,3478,4294890000,10,2124850,394.998,395.043,393.143,21.888
104,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005357,227.994,0.366,73504,3905,4294890000,10,2124850,394.764,394.897,396.236,21.696
105,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005422,227.65,0.366,74910,3426,4294890000,10,2124850,394.175,394.301,392.543,21.888
106,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005447,227.65,0.366,74910,3426,4294890000,10,2124850,394.175,394.301,392.543,21.888
107,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005512,227.716,0.366,74897,3476,4294890000,10,2124850,394.307,394.416,392.51,21.888
108,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005537,227.673,0.365,74080,3073,4294890000,10,2124850,394.41,394.341,392.743,21.696
109,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005627,227.779,0.367,74211,3519,4294890000,10,2124850,394.317,394.525,392.717,21.696
110,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005652,227.61,0.366,74441,3462,4294890000,10,2124850,394.388,394.232,392.448,21.696
111,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005717,227.598,0.367,74520,3932,4294890000,10,2124850,394.281,394.211,392.611,21.696
112,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005742,227.458,0.367,75196,3544,4294890000,10,2124850,393.82,393.969,392.058,21.888
113,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005807,227.458,0.367,75196,3544,4294890000,10,2124850,393.82,393.969,392.058,21.888
114,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005857,227.397,0.366,75064,3628,4294890000,10,2124850,393.865,393.863,391.972,21.696
115,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005922,227.398,0.366,75376,3474,4294890000,10,2124850,393.764,393.865,392.01,21.888
116,PA-A-30_판넬PC,2층203호냉난방기,300,20210307005947,227.387,0.366,74855,3431,4294890000,10,2124850,393.809,393.846,391.837,21.696
117,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010012,227.488,0.366,74425,3297,4294890000,10,2124850,393.969,394.021,392.176,21.696
118,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010037,227.386,0.365,73988,3533,4294890000,10,2124850,393.745,393.844,391.991,21.696
119,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010127,227.297,0.366,74050,3317,4294890000,10,2124850,393.48,393.69,391.906,21.888
120,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010152,227.555,0.366,73839,3413,4294890000,10,2124850,394.081,394.137,392.296,21.696
121,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010217,227.555,0.366,73839,3413,4294890000,10,2124850,394.081,394.137,392.296,21.696
122,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010242,227.533,0.367,74031,3252,4294890000,10,2124850,394.078,394.099,392.356,21.696
123,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010307,227.413,0.366,74206,3221,4294890000,10,2124850,393.943,393.891,392.116,21.696
124,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010422,227.665,0.367,74333,3560,4294890000,10,2124850,394.312,394.327,392.55,21.696
125,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010447,227.665,0.367,74333,3560,4294890000,10,2124850,394.312,394.327,392.55,21.696
126,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010512,227.573,0.365,73260,3664,4294890000,10,2124850,394.012,394.168,392.342,21.696
127,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010537,227.573,0.365,73260,3664,4294890000,10,2124850,394.012,394.168,392.342,21.696
128,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010627,227.749,0.368,73398,3548,4294890000,10,2124850,394.464,394.473,392.703,21.696
129,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010652,227.758,0.366,73217,3916,4294890000,10,2124850,394.495,394.488,392.715,21.696
130,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010717,227.689,0.366,73906,3297,4294890000,10,2124850,394.41,394.369,392.538,21.696
131,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010742,227.644,0.366,73867,3329,4294890000,10,2124850,394.279,394.291,392.419,21.696
132,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010807,227.837,0.367,74119,3424,4294890000,10,2124850,394.431,394.625,392.678,21.888
133,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010857,228.101,0.367,74239,3249,4294890000,10,2124850,394.476,395.083,392.788,21.888
134,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010922,227.997,0.365,73258,3460,4294890000,10,2124850,394.705,394.902,392.855,21.696
135,PA-A-30_판넬PC,2층203호냉난방기,300,20210307010947,227.928,0.366,73712,3423,4294890000,10,2124850,394.88,394.783,392.84,21.888
136,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011012,228.053,0.369,74890,3499,4294890000,10,2124850,394.847,394.999,393.146,21.888
137,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011037,227.971,0.368,74625,3310,4294890000,10,2124850,394.62,394.857,393.059,21.888
138,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011152,227.66,0.365,73449,3615,4294890000,10,2124850,394.556,394.319,392.663,21.696
139,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011217,227.66,0.365,73449,3615,4294890000,10,2124850,394.556,394.319,392.663,21.696
140,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011242,227.756,0.366,73831,3744,4294890000,10,2124850,394.431,394.485,392.673,21.888
141,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011307,227.74,0.366,74798,3054,4294890000,10,2124850,394.393,394.457,392.77,21.696
142,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011357,227.779,0.366,74472,3622,4294890000,10,2124850,394.307,394.525,392.685,21.888
143,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011422,227.779,0.366,74472,3622,4294890000,10,2124850,394.307,394.525,392.685,21.888
144,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011447,227.462,0.366,74867,3353,4294890000,10,2124850,393.929,393.976,392.301,21.888
145,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011512,227.527,0.366,74729,3481,4294890000,10,2124850,393.841,394.088,392.4,21.696
146,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011537,227.462,0.366,74759,3438,4294890000,10,2124850,393.96,393.976,392.306,21.696
147,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011627,227.454,0.367,74539,3335,4294890000,10,2124850,393.964,393.962,392.202,21.696
148,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011652,227.442,0.366,74459,3523,4294890000,10,2124850,394.007,393.941,392.107,21.504
149,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011717,227.522,0.367,73997,3378,4294890000,10,2124850,394.064,394.08,392.225,21.504
150,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011742,227.537,0.365,73137,3275,4294890000,10,2124850,394.085,394.106,392.507,21.696
151,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011807,227.537,0.365,73137,3275,4294890000,10,2124850,394.085,394.106,392.507,21.696
152,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011857,227.716,0.366,73247,3560,4294890000,10,2124850,394.357,394.416,392.746,21.696
153,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011922,227.649,0.365,73100,3334,4294890000,10,2124850,394.511,394.3,392.808,21.696
154,PA-A-30_판넬PC,2층203호냉난방기,300,20210307011948,227.649,0.365,73100,3334,4294890000,10,2124850,394.511,394.3,392.808,21.696
155,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012013,227.872,0.367,73920,3759,4294890000,10,2124850,394.802,394.686,392.808,21.696
156,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012038,227.547,0.365,73378,3474,4294890000,10,2124850,394.009,394.123,392.339,21.696
157,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012128,227.612,0.366,73952,3607,4294890000,10,2124850,394.362,394.236,392.346,21.696
158,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012153,227.621,0.365,73666,3310,4294890000,10,2124850,394.409,394.251,392.457,21.696
159,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012218,227.746,0.367,74420,3190,4294890000,10,2124850,394.527,394.468,392.751,21.696
160,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012243,227.739,0.366,73348,3338,4294890000,10,2124850,394.336,394.456,392.54,21.696
161,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012308,227.739,0.366,73348,3338,4294890000,10,2124850,394.336,394.456,392.54,21.696
162,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012358,227.536,0.365,74730,3500,4294890000,10,2124850,394.265,394.104,392.28,21.888
163,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012423,227.646,0.366,74286,3407,4294890000,10,2124850,394.359,394.294,392.561,21.888
164,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012448,227.621,0.366,74139,3339,4294890000,10,2124850,394.476,394.251,392.277,21.696
165,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012513,227.786,0.367,74052,3526,4294890000,10,2124850,394.561,394.537,392.687,21.696
166,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012538,227.776,0.366,73545,3611,4294890000,10,2124850,394.61,394.52,392.737,21.696
167,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012628,227.909,0.368,74292,3359,4294890000,10,2124850,394.62,394.75,392.888,21.696
168,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012653,227.846,0.366,74050,3316,4294890000,10,2124850,394.65,394.641,392.682,21.696
169,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012718,228.002,0.368,73726,3722,4294890000,10,2124850,394.923,394.911,393.056,21.888
170,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012743,227.889,0.366,73202,3626,4294890000,10,2124850,394.942,394.715,392.86,21.696
171,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012808,227.956,0.366,73790,3205,4294890000,10,2124850,394.835,394.831,392.841,21.696
172,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012858,227.949,0.367,74136,3608,4294890000,10,2124850,394.767,394.819,393.037,21.888
173,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012923,228.138,0.367,73814,3403,4294890000,10,2124850,395.115,395.147,393.321,21.696
174,PA-A-30_판넬PC,2층203호냉난방기,300,20210307012948,228.099,0.367,74287,3426,4294890000,10,2124850,395.081,395.079,393.266,21.696
175,PA-A-30_판넬PC,2층203호냉난방기,300,20210307013013,227.979,0.366,73774,3399,4294890000,10,2124850,394.866,394.871,392.885,21.696
176,PA-A-30_판넬PC,2층203호냉난방기,300,20210307013038,227.904,0.367,74466,3484,4294890000,10,2124850,394.327,394.741,392.775,21.696
177,PA-A-30_판넬PC,2층203호냉난방기,300,20210307013153,228.021,0.366,75004,3200,4294890000,10,2124850,394.594,394.944,392.911,21.696
178,PA-A-30_판넬PC,2층203호냉난방기,300,20210307013218,228.085,0.368,75331,3530,4294890000,10,2124850,394.688,395.055,392.852,21.696
179,PA-A-30_판넬PC,2층203호냉난방기,300,20210307013243,227.952,0.366,75342,3247,4294890000,10,2124850,394.546,394.824,392.651,21.888
180,PA-A-30_판넬PC,2층203호냉난방기,300,20210307013308,227.945,0.365,75004,3193,4294890000,10,2124850,394.527,394.812,392.554,21.696
181,PA-A-30_판넬PC,2층203호냉난방기,300,20210307013423,228.169,0.368,74748,2988,4294890000,10,2124850,394.807,395.2,393.139,21.696
182,PA-A-30_판넬PC,2층203호냉난방기,300,20210307013448,228.167,0.366,74973,3404,4294890000,10,2124850,394.895,395.197,392.992,21.696
183,PA-A-30_판넬PC,2층203호냉난방기,300,20210307013513,228.277,0.367,74894,3233,4294890000,10,2124850,394.902,395.387,393.227,21.696
184,PA-A-30_판넬PC,2층203호냉난방기,300,20210307013538,228.278,0.367,74678,3236,4294890000,10,2124850,394.902,395.389,393.376,21.696
185,PA-A-30_판넬PC,2층203호냉난방기,300,20210307013653,228.089,0.367,74963,3527,4294890000,10,2124850,394.572,395.062,393.205,21.696
186,PA-A-30_판넬PC,2층203호냉난방기,300,20210307013718,228.089,0.367,74963,3527,4294890000,10,2124850,394.572,395.062,393.205,21.696
187,PA-A-30_판넬PC,2층203호냉난방기,300,20210307013743,227.962,0.366,74286,3402,4294890000,10,2124850,394.452,394.842,392.95,21.504
